CO_CNES;NO_FANTASIA;NO_BAIRRO;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE
0657247;DROGARIA ULTRAPOPULAR;CENTRO;43;2503704;-6.887966199497941;-38.55854630470276
0925845;GINECOFETUS;TORRE;36;2507507;-7.1201012;-34.8689781
9688498;POSTO DE COLETA DE MATERIAL PARA EXAMES;DAS CIDADES;39;2504009;-7.272812;-35.924252
9685464;SOS PATOS 24HS;BRASILIA;4;2510808;-7.0184384547513226;-37.2851300239563
9687297;PS POCINHOS;ZONA RURAL;2;2509701;-7.930034962227492;-37.24571228027344
9688633;CLINDIMAGEM CLINICA DE DIAGNOSTICO POR IMAGEM;CENTRO;36;2506301;-6.850153;-35.489958
9672729;CLINICA OFTALMOLOGICA SUZYANNE VALESKA DE OLIVEIRA;CENTRO;36;2507507;-7.1189822;-34.8740935
3435431;CONSULTORIO MEDICO DR LIANE CARVALHO VIANA;TAMBAU;22;2507507;-7.1207355;-34.8303442
3501906;CONSULTORIO MEDICO DR PAULO ROBERTO FARIAS PAIVA;CENTRO;22;2507507;-7.124925;-34.8825551
3347591;CONSULTORIO MEDICO DR TANIA COELI MENEZES DE OLIVEIRA;MIRAMAR;22;2507507;-7.1181563;-34.8434172
3619184;CONSULTORIO ODONTOLOGICO MARLUCE MOURA MORORO;CRUZ DAS ARMAS;22;2507507;-7.1533617;-34.8949881
0177776;ALEXANDRE DA SILVA ANDRADE;PRATA;22;2504009;-7.221602;-35.89891
0208736;ACADEMIA DA SAUDE DO LIGEIRO;LIGEIRO II;74;2512507;-7.293742940589436;-35.89432873422925
3574393;CONSULTORIO ODONTOLOGICO TIBERIO GUSMAO DE MELO;ESTADOS;22;2507507;-6.828596909899473;-35.76020568609238
6945449;SERVICO DE ATENDIMENTO MOVEL DE URGENCIA DE JACARAU;CENTRO;42;2507309;-6.612942929390062;-35.294673442840576
9864342;CLINICA RADIOLOGICA DR AZUIR LESSA;CENTRO;36;2507507;-7.120205097264847;-34.88429546356201
2356627;UNIDADE DE PSF PEDRO CICERO BENICIO;VARZEA NOVA;2;2513703;-7.126457110457202;-34.953475858858134
9864709;LABORATORIO DE PROTESES DENTARIA DE OLHO DAGUA;CENTRO;39;2510402;-7.2298483;-37.7484671
9946675;LABORATORIO DE PROTESE DENTARIA MUNICIPAL;ROSA MISTICA;39;2512788;-7.692991601103092;-36.15684270858765
9897208;FARMACIA BASICA DO MUNICIPIO DE MATO;CENTRO;43;2509370;-6.543067734377701;-37.71539926528931
9892613;ANALISIS;MUNICIPIOS;39;2513703;-7.1364773;-34.9665279
0409804;MULTI ANALISES LABORATORIO DE ANALISES CLINICAS;CENTRO;39;2506301;-6.854349;-35.489179
0433063;FARMACIAS PAGUE MENOS JARDIM SAO PAULO;JARDIM SAO PAULO;43;2507507;-7.148027830394417;-34.84419643878937
0428175;SEU DOTO;CENTRO;4;2508901;-6.83688998735774;-35.12661695480347
0408158;CLINCAR CLINICA CARDIOLOGICA;MIRAMAR;36;2507507;-7.114945894525217;-34.86294507980347
9978984;CONSULTORIO DE ACUMPUTURA JULIA DE ALMEIDA SILVEIRA;TORRE;22;2507507;-7.121096;-34.855044
0192635;CENTRAL 1 DE IMUNIZACAO;TORRE;84;2507507;-7.12846;-34.866397
3456277;CENTRO DE TESTAGEM E ACONSELHAMENTO ESPECIALIZADO EM ISTAIDS;JD GUANABARA;39;2510808;-7.033974274485924;-37.27770835161209
6769861;OROFACIAL CLINIC;TORRE;22;2507507;-7.1208377;-34.8679015
3713423;CONSULTORIO ODONTOLOGICO MARIA PAOLA LIBORIO F DE ARAUJO;DOS ESTADOS;22;2507507;-6.828562288529676;-35.76018154621124
7421877;CONSULTORIO ODONTOLOGICO DR FABIO ABRANTES;MANAIRA;22;2507507;-7.097516;-34.837891
0147907;HOSPITAL GERAL E DO CANCER DR STENIO HOLANDA FILHO;TAMBIA;5;2507507;-7.1173623;-34.8732281
0113832;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE PAULISTA PB;CENTRO;80;2510907;-6.5960713;-37.6235177
3372200;CONSULTORIO DE FISIOTERAPIA LIGIA CLAUDINO MOREIRA PESSOA;TORRE;22;2507507;-7.1229709;-34.8588562
0228664;CLINDIMAGEM;MANGABEIRA;36;2507507;-7.1740885;-34.8389567
0265616;HOSPITAL LAR ASSISTENCIA DOMICILIAR;PEDRO GONDIM;77;2507507;-7.1134464;-34.8467871
0133442;AMBULANCIA DE SUPORTE BASICO;CENTRO;40;2501351;-7.0728993;-36.7255372
0117005;LABCENTER;CENTRO;39;2514503;-7.1207081;-38.4983709
9340653;CONSULTORIO DRA EVELYNE DE ANDRADE;ESTADOS;22;2507507;-6.828580930806036;-35.76020836830139
9323406;RN SERVICOS MEDICOS;MIRAMAR;36;2507507;-7.1225571;-34.8700018
9338349;INSTITUTO DE MEDICINA PACHU;CATOLE;22;2504009;-7.2337651;-35.8730966
9438270;MARLEIDE CILENE DE OLIVEIRA;CENTRO;22;2504009;-7.219188;-35.887823
9368442;JOSIELLE HELAINY LUIZ DA SILVA EIRELI ME;CENTRO;36;2500809;-6.8500563502855165;-35.38428068161011
9385924;SSO SERVICOS DE SAUDE OCUPACIONAL;PRATA;22;2504009;-7.22136;-35.892321
9388958;ACADEMIA DE SAUDE DE CUITE DE MAMANGUAPE;CENTRO;74;2505238;-6.91483;-35.250582
9385339;SITIO LAGOA DE VARA;ZONA RURAL;1;2505808;-6.685;-35.418
9382771;USF PORTAL DO POCO;PORTAL DO POCO;2;2503209;-7.02946502732299;-34.841564514849416
9376402;PRO SANGUE DIAGNOSTICO;ACACIO FIGUEIREDO;39;2504009;-7.272982;-35.924517
9376399;PRO SANGUE DIAGNOSTICO;BELA VISTA;39;2504009;-7.219349;-35.900182
9396004;FARMACIA BASICA DE RIACHAO;CENTRO;43;2512747;-6.540594851021432;-35.660462379455566
9492704;CONSULTORIO ODONTOLOGICO DRA CELIANE FEITOSA;DOS ESTADOS;22;2507507;-7.1192019;-34.8662355
9501622;NOVAMCPB;TORRE;36;2507507;-7.1239849;-34.8762407
9466061;HEMATO;TORRE;69;2507507;-7.132757;-34.861558
9574670;UNIDADE DE VIGILANCIA EM SAUDE;CENTRO;50;2509339;-7.125080984397641;-35.76695680618286
9488715;COMPLEXO REGULADOR DE CAMPINA GRANDE;LIBERDADE;81;2504009;-7.222364;-35.873473
0076244;MELHOR EM CASA;CENTRO;71;2502409;-7.316423554875632;-38.51503551006317
0112941;ACADEMIA DE SAUDE DE SANTA INES;CENTRO;74;2513356;-7.62752366448381;-38.559629917144775
0050164;CEO CENTRO ESPECIALIZADO DE ODONTOLOGIA DE GURINHEM;CENTRO;36;2506400;-7.125251320128607;-35.4248571395874
0042544;SERVICO DE ATENCAO DOMICILIAR SAD;CENTRO;77;2500536;-7.7401093;-36.0699977
2922657;CENTRO DE ESPECIALIDADES DE SANTANA DE MANGUEIRA PB;CENTRO;36;2513505;-7.554770947023077;-38.3316957950592
2854406;CENTRO DE DIAGNOSTICO POR IMAGEM DE SOUSA;CENTRO;36;2516201;-6.758148596297191;-38.230245508269775
2908247;LABORATORIO MUNICIPAL DE ENDEMIAS;CENTRO;39;2512507;-7.36324;-35.899294
2836297;CENTRO DE ESPECIALIDADES DE SANTANA DE MANGUEIRA PB;CENTRO;36;2513505;-7.555;-38.332
2886251;STATIVIDA SERVICOS TERAPEUTICOS E ANESTESIOLOGICOS;MIRAMAR;36;2507507;-7.1202831;-34.83595138451883
2925990;CENTRO DE ESPECIALIDADES ODONTOLOGICAS;LINDOLFO PIRES;36;2510006;-6.9183216;-38.3290031
2853094;ANALISIS UNIDADE CENTRO;CENTRO;39;2503209;-6.97211019775215;-34.83653538794154
2861984;CRAM CENTRO DE REFERENCIA DE ATENDIMENTO A MULHER;MORRO;36;2510808;-7.02458778;-37.28678787
2835517;NOVO SER;MANGABEIRA;36;2507507;-7.1740752;-34.8394429
0995916;CEO SANTANA MANGUEIRA PB;CENTRO;36;2513505;-7.555483538726413;-38.331942558288574
0991422;POLICLINICA VIVA MAIS SAPE;CENTRO;36;2515302;-7.092311472516913;-35.22761821746826
0734764;FARMACIA NOSSA SENHORA DE FATIMA;CENTRO;43;2509396;-7.263862189125574;-37.34111845493317
0722685;UBSI JACARE SAO DOMINGOS;ZONA RURAL;72;2512903;-6.803;-35.081
0772992;FARMACIA CENTRAL;CENTRO;43;2504603;-7.2596229;-34.9071478
0740144;FARMACIAS SUPERMAIS;CENTRO;43;2506905;-7.3294166147074655;-35.33507823944092
0734721;PILATES E FISIOTERAPIA GERAL;CENTRO;22;2502102;-7.418091275610934;-38.21658611297608
0816221;FARMACIA BASICA DE RIACHAO DO BACAMARTE;CENTRO;43;2512754;-7.249631;-35.66183
3018679;INSTITUTO DE UROLOGIA PROF DR OSORIO LOPES ABATH FILHO;CENTRO;36;2507507;-7.1197666;-34.8724986
2955148;DRA MONNICE ALVES ODONTOPEDIATRIA;ALTIPLANO CABO BRANC;36;2507507;-7.114956540745483;-34.863004088401794
3435660;CAPS INFANTIL;SESI;70;2501807;-7.125080984397641;-34.93175983428955
3490440;AFC DANTAS SAUDE;CENTRO;22;2507507;-7.1376262;-34.8540912
2961725;FASTLAB LABORATORIOS;MIRAMAR;39;2507507;-7.118142;-34.8433914
2970066;ARTICULAR;PRATA;36;2504009;-7.2210146;-35.8973121
2961393;FUNDACAO PEDRO AMERICO HBOL;MANGABEIRA;62;2507507;-7.1629239;-34.8356006
2965798;CENTRO DE REABILITACAO DE PILOEZINHOS;CENTRO;36;2511707;-6.843888657520624;-35.53214013576508
7894031;CPO;BELA VISTA;36;2504009;-7.217877;-35.9026922
2988917;POLICLINICA MUNICIPAL;CENTRO;4;2514008;-7.3908544901625;-36.53303861618042
2979462;LABOCLIN CENTER;CENTRO;39;2505006;-6.864283436171976;-36.35205558914448
3123545;LABCLIN CAMPINA GRANDE;PRATA;39;2504009;-7.2163878;-35.9014039
3126323;POLICLINICA CENTRAL DA SAUDE;CENTRO;4;2507507;-7.126095;-34.8782478
3352285;HOSPITAL DA VISAO DE CAMPINA GRANDE II;VILA CABRAL;62;2504009;-7.2381905;-35.8681539
3307263;PERFECTA ODONTOLOGIA;TAMBAU;36;2507507;-7.1145787;-34.8226833
3395324;MEDICALCLINIC;OURO BRANCO;36;2511301;-7.197606;-37.923601
3323684;ACLIN POSTO DE COLETA SOLANEA;CENTRO;22;2516003;-6.7540351;-35.6621943
3821528;POSTO DE COLETA DIAGNOSTIC DE NAZAREZINHO;CENTRO;39;2510006;-6.915335727253386;-38.32432332329282
3325121;CRIS MEDEIROS DIAGNOSTICO;CENTRO;36;2507507;-7.1376262;-34.8540912
9097554;LACE LABORATORIO DE ANALISES CLINICAS ESPECIALIZADAS;CENTRO;36;2511301;-7.195112;-37.928389
2988356;SANTE CLINICA DE SAUDE INTEGRADA;CENTRO;36;2500403;-7.0596035135757935;-35.759875774383545
4095367;ESPACO EVOLUIR;CENTRO;36;2508901;-6.839446591085928;-35.13256072998047
3514005;INSTITUTO DR BALDUINO MEDICINA E ODONTOLOGIA;PRATA;22;2504009;-7.23111;-35.88111
2996081;ACADEMIA DA SAUDE PORTAL;PORTAL;74;2506004;-7.029651;-35.865471
3462013;HONORATO SERVICOS MEDICOS;CASUSA;22;2512309;-7.73692186979596;-37.994145154953
3114007;LABWIL LAB ANALISES CLINICAS;CENTRO;39;2508901;-6.837568699999999;-35.13047689999996
3156656;CARDIO DIAGNOSTICO;PRATA;39;2504009;-7.219791;-35.898663
2613522;HOSPITAL E MATERNIDADE M N S ROSARIO;CENTRO;5;2508901;-6.835803426631223;-35.124664306640625
2606453;UNIDADE DE SAUDE DA FAMILIA ALTO DO CEMITERIO I;ALTO DO CEMITERIO;2;2508901;-6.8323274;-35.12177729999996
2606461;UNIDADE DE SAUDE DA FAMILIA AREIAL;AREAL;2;2508901;-6.848389399999999;-35.138553
2606445;UNIDADE DE SAUDE DA FAMILIA DE PITANGA;PITANGA;2;2508901;-6.599543799999999;-35.14551399999999
2606402;UNIDADE DE SAUDE DA FAMILIA DE XUA MENDONCA;ZONA RURAL;2;2508901;-6.828943123459707;-35.14801025390625
2606410;UNIDADE SAUDE FAMILIA DE CAMARATUBA;CENTRO;2;2508901;-6.641781159216393;-35.1188787817955
2608243;CENTRO DE SAUDE DE BELEM PSF IV;CENTRO;2;2501906;-6.700652;-35.536376
2613204;HEMONUCLEO;CENTRO;69;2506301;-6.848773;-35.488806
2613638;HOSPITAL E MATERNIDADE DR ANTONIO LUIZ COUTINHO;CENTRO;5;2512002;-7.077065082142382;-36.06131315231323
2321122;HOSPITAL E MATERNIDADE SINHA CARNEIRO;CENTRO;5;2513406;-6.8672058;-36.9209562
2322730;HOSPITAL MENINO JESUS APASEU;GARRAFAO;5;2516904;-6.519276384084039;-38.40796709060669
2341247;UNIDADE BASICA DE SAUDE MANOEL ALEXANDRE DA SILVA ESF II;DISTRITO;2;2512036;-6.393223183684863;-38.5524845123291
2605791;UNIDADE DE SAUDE DA FAMILIA JOSE FERNANDES SOBRINHO;DISTRITO TIMBO;2;2507309;-6.612047702383351;-35.292956829071045
2608553;UBSF BOTAFOGO;BOTAFOGO;2;2506905;-7.1488952;-34.9692005
3148823;CLINICA SANTA MARIA;BODOCONGO;62;2504009;-7.217947109483974;-35.90511471033096
3146170;PRONTANALISE III;SAO JOSE;39;2504009;-7.224383;-35.892177
5921708;LOTUS ESPACO HUMANO;TAMBAUZINHO;36;2507507;-7.121163245117622;-34.848788380622864
0713155;ESTIMA CLINICA IV;CENTRO;36;2507507;-7.114850078531642;-34.86292630434036
0801135;FARMA CENTER;CENTRO;43;2502607;-7.178394;-38.14855
0792438;CLINMED CENTRO DE ATENDIMENTO MEDICO;TORRE;36;2507507;-7.124442224842758;-34.86178636550903
0815888;CONSULTORIO MEDICO DRA SILVIA EMILIA DIAS DOS;BANCARIOS;22;2507507;-7.11496718696551;-34.86281633377075
0722626;UBSI MARIA HILARIA DA CONCEICAO ALDEIA SILVA DE BELEM;ZONA RURAL;72;2512903;-6.79815577050187;-35.074946880340576
9378243;MEDLAB LABORATORIO DE ANALISES CLINICAS;JAGUARIBE;39;2507507;-7.1309123;-34.872354
9385916;JOSE TADEU PEREIRA VITORINO;PRATA;22;2504009;-7.216106;-35.895181
9319018;LABORATORIO DE ANALISES CLINICAS DR IVAN CAVALCANTE;CENTRO;39;2500700;-6.7289036659745785;-38.44886541366577
9319824;PROLAB LABORATORIO DE ANALISES CLINICAS;CENTRO;39;2506103;-7.3582586;-35.7845636
9309012;REDE ORTOESTETICA UNIDADE SAPE;CENTRO;4;2515302;-7.0949305642228255;-35.233304500579834
9318593;PS GAMELEIRA;ZONA RURAL;2;2509701;-7.845866567788853;-37.11027145385742
9333851;LABFESPE;CENTRO;39;2513109;-7.359;-35.444
9316892;CONSULTORIO DE PSICOLOGIA E PSICANALISE;JD PAULISTANO;22;2504009;-7.2449416;-35.8926445
9422374;VIGILANCIA SANITARIA DE SAO JOSE BREJO DO CRUZ;CENTRO;50;2514651;-6.213;-37.352
9380566;CONSULTORIO ARTE DO SORRISO;PONTA DE MATOS;22;2503209;-6.971172943155148;-34.83642339706421
9446117;DESENVOLVA CLINICA E TREINAMENTOS EM PSICOLOGIA;SAO JOSE;22;2504009;-7.224319;-35.89011
7619537;POLO DE ACADEMIA DE SAUDE III;JATOBA;74;2510808;-7.051372923666818;-37.273998856544495
7619561;SERVICO DE ESPECIALIDADES EM SAUDE BUCAL SESB;CENTRO;36;2515401;-6.931988369866679;-36.40301542479283
7623488;ACADEMIA DE SAUDE;POVOADO;74;2501906;-6.72024;-35.540521
7626207;CONSULTORIO MEDICO COM RECURSO PARA EXAMES COMPLEMENTARES;PRATA;22;2504009;-7.221715;-35.898924
7628242;PATRICIA FRANKLIN DA SILVA;PRATA;22;2504009;-7.2234;-35.8992
7626924;CENTRAL DE ULTRASSONOGRAFIA FILIAL;JARDIM TREZE DE MAIO;2;2507507;-7.1110142;-34.8668437
7626851;CENTRAL DE ULTRASSONOGRAFIA MATRIZ;TORRE;39;2507507;-7.1148447554203065;-34.86303359270096
7618077;ACADEMIA DA SAUDE GERALDO DUTRA DE ARAUJO;CENTRO;74;2502805;-6.35053029919438;-37.49093055725098
7617607;KIDS LIFE;MANAIRA;36;2507507;-7.1057794;-34.8377357
7617615;MATTIOLI MATTIOLI SERVICOS MEDICOS;EXPEDICIONARIOS;22;2507507;-6.828610225810268;-35.76025664806366
7623593;CONSULTORIO DE FISIOTERAPIA DR CARLOS TELES;MANAIRA;22;2507507;-7.104917045408162;-34.83384847640991
7626088;CONSULTORIO DE PSICOLOGIA LUCIA SOUTO;MIRAMAR;22;2507507;-7.119970883040842;-34.836273193359375
7626916;UPA UNIDADE DE PRONTO ATENDIMENTO 24 HORAS;PIANCOZINHO;73;2511301;-7.3529462;-38.4139089
6066445;THEDIMA TENIS ALVES MARINHO E PEREIRA;PRATA;22;2504009;-7.221927;-35.89734
9200789;POLO ACADEMIA DE SAUDE DE BOM JESUS;MARIA SINGULAR DE BR;74;2502201;-6.819515372463716;-38.6588716506958
9941274;SERVICOS DE PEDIATRIA E SAUDE;MIRAMAR;36;2507507;-7.1180531;-34.8396594
9920439;CONSULTORIO MEDICO DR MARCELO BRAGA;MIRAMAR;22;2507507;-7.1225365868823545;-34.84121382236481
0132586;LABORATORIO DE PROTESE DENTARIA DE BOM SUCESSO;CENTRO;36;2502300;-6.445869987141767;-37.92924642562866
0068004;QUALIVIDA;IPES;36;2507507;-7.105151;-34.855856
7553617;MARIA DE FATIMA GOMES;PRATA;22;2504009;-7.219947;-35.897096
7555792;RENATA MARIA PEREIRA MARTINS FREITAS;PRATA;22;2504009;-7.220312;-35.896371
7556632;CLINIQUE;PRATA;22;2504009;-7.221367;-35.894557
7560052;CST CAMPINA CLINICA DE SAUDE DO TRANSITO;MALVINAS;36;2504009;-7.230598;-35.9243
7560060;GILBERTO MENEGUESSO JUNIOR;PRATA;22;2504009;-7.220028;-35.890961
7560087;RAIMUNDO JANIO DUARTE DE SOUZA;PRATA;22;2504009;-7.219959;-35.890988
7567464;UBSF INACIO ALVES CALUETE;ZONA RURAL;2;2506509;-7.246939929225655;-36.48900747299194
7567502;UNIDADE DE ACOLHIMENTO INFANTO JUVENIL DR ZEZITO SERGIO;ALTO DA BELA VISTA;70;2512309;-7.734147125890464;-38.01477670669556
7567553;UNIDADE DE ACOLHIMENTO ADULTO HOZANA MARIA ROBERTO;ALTO DA BELA VISTA;70;2512309;-7.7339557635690115;-38.01544189453125
7555687;SAMU 192 REGIONAL DE MONTEIRO PB MOTOLANCIA I;CENTRO;42;2509701;-7.892246322725292;-37.12254524230957
7555857;SAMU 192 REGIONAL DE MONTEIRO PB MOTOLANCIA II;CENTRO;42;2509701;-7.892713919837425;-37.119669914245605
7556268;EMULTI II PRINCESA ISABEL;CENTRO;71;2512309;-7.735550446928619;-37.99497127532959
7557930;TOTAL LABORATORIO DA ANALISES CLINICAS;CENTRO;36;2512309;-7.736836820445515;-37.99295425415039
7564074;CENTRO DE FISIOTERAPIA DE REMIGIO;SAO JUDAS;36;2512705;-6.9627703954327895;-35.7964825630188
7549482;POLICLINICA MUNICIPAL BELISARIA DIAS DE SOUSA;CENTRO;4;2509602;-7.213583124594455;-38.583576679229736
7547307;ACADEMIA DE SAUDE DE BONITO DE SANTA FE;CENTRO;74;2502409;-7.312965;-38.5134144
7559240;POSTO ANCORA ARNALDO LAFAYETE;ARNALDO LAFAYETE;1;2507705;-7.067615687170814;-36.57999873161316
7553560;BASE DESCENTRALIZADA SAMU BASICA;CENTRO;42;2511400;-6.511365;-36.348961
7553579;BASE DESCENTRALIZADA SAMU AVANCADA;CENTRO;42;2511400;-6.511365;-36.348961
9486771;ALTA CLINICAS;MUNICIPIOS;36;2513703;-7.1441672;-34.9718477
9667687;UBSF CIDADE TIAO DO REGO;CIDADE TIAO DO REGO;2;2512507;-7.366084580059269;-35.88928699493408
9659390;POLO DA ACADEMIA DE SAUDE RIACHO DE SANTO ANTONIO PB;ROSA MISTICA;74;2512788;-7.6928959106439;-36.1571216583252
9677054;CENTRO DE ATENCAO PSICOSSOCIAL CAPS AREIA PB;CIDADE UNIVERSITARIA;70;2501104;-6.96951;-35.70388
9682465;UBS IV RAIMUNDA CORDEIRO DE MORAIS;ZONA URBANA;2;2505402;-7.2934028;-37.095463
7637780;GABRIELLE DO NASCIMENTO HOLANDA;CENTENARIO;22;2504009;-7.227029;-35.898114
7645945;MARIA DO SOCORRO VIANA SILVA DE SA;CENTRO;22;2504009;-7.218384;-35.882082
7645953;FRANCISCO COUTO BEM;CENTRO;22;2504009;-7.218437;-35.882031
7646151;FRANCISCA NOADJA DE ANDRADE CARDOSO;CENTRO;22;2504009;-7.218429;-35.882036
7646178;MIRANDA DE ALMEIDA MAIA;CENTRO;22;2504009;-7.218373;-35.882092
7639295;CONSULTORIO MEDICO DRA THAIS B V CASTRO;EXPECIONARIOS;22;2507507;-7.1224883;-34.8561755
7649258;EMULTI ESTRATEGICA GERALDA SOARES;CENTRO;71;2501351;-7.073359877637289;-36.727638244628906
7645651;LRPD SANTA INES;CENTRO;39;2513356;-7.6273239;-38.5595262
7645449;CARDIO DIAGNOSTICO;MIRAMAR;4;2507507;-7.114866047865294;-34.862993359565735
7651988;ACADEMIA DE SAUDE DE MALTA PB;CENTRO;74;2508802;-6.904771149859303;-37.521159052848816
7648804;TRANSVIDA SERVICOS DE AMBULANCIAS PARTICULAR;PRESIDENTE MEDICE;77;2504009;-7.250097;-35.9093
7649908;CLINICA DE EMAGRECIMENTO;SANTA TEREZINHA;4;2504009;-7.193805;-35.878525
7649916;LAILA CLEA CAVALCANTE BRAYNER;CENTRO;22;2504009;-7.221495;-35.882704
7652313;CAPS I AGUA BRANCA PB;GUALTERINA ALENCAR V;70;2500106;-7.513023788340448;-37.63648867607117
2937166;NS LABORATORIO DE PROTESE;JK VILLE;39;2511400;-6.555;-36.349
2926113;ACADEMIA DA SAUDE DE PEDRO VELHO;PEDRO VELHO;74;2501302;-7.519012226487708;-35.61396360397339
2916452;SANDRA VALERIA ALVES SALES DE MENEZES;CATOLE;22;2504009;-7.2431629;-35.8792074
2840766;FONO COM AMOR;ESTADOS;36;2507507;-7.1156818;-34.8608105
2928566;CLINICA PANORAMICA ODONTOLOGIA POR IMAGEM;CENTRO;36;2510808;-7.02423423;-37.285646
2946408;POSTO TAMBAUZINHO;TAMBAUZINHO;39;2507507;-7.1215231;-34.8415342
2964317;CLINTE CLINICA DE TERAPIAS ESPECIALIZADAS;JARDIM ADALGISA;22;2503704;-6.886251320797375;-38.55272054672241
2851113;ELEVA ODONTO;BANCARIOS;36;2507507;-7.150726444338904;-34.838300943374634
2905116;CENTRO DE REABILITACAO;CENTRO;36;2500700;-6.695275537400586;-38.43541145324707
2866269;CRAS CAPITAO MANOEL GOMES;BELO HORIZONTE;36;2510808;-7.024544;-37.2857456
2886189;CENTRO EDUCACIONAL DE ENSINO SUPERIOR DE PATOS LTDA;SANTA ROSA;4;2504009;-7.2146675;-35.8735223
2893088;TO HOME CARE;ESTADOS;77;2507507;-7.118686831514268;-34.85902849487332
0115177;LABORATORIO DE PROTESES DENTARIAS;CENTRO;39;2505907;-7.1062733;-37.7169567
3627365;CONSULTORIO ODONTOLOGICO RAQUEL CHRISTINA BARBOZA GOMES;MANAIRA;22;2507507;-7.0975662;-34.8366196
0081809;RM STUDIO DE PILATES E FISIOTERAPIA;VILA CABRAL;22;2504009;-7.238418;-35.866883
0081817;CENTRO MEDICO DE DIAGNOSTICO;PRATA;36;2504009;-7.220292;-35.896115
0102369;SAMU 192 SAO JOSE DE ESPINHARAS PB;CENTRO;42;2514404;-6.848112310652176;-37.3262107372284
9452710;FARMACIA SANTA TEREZINHA;CENTRO;43;2508000;-7.538147019196533;-37.81775236129761
9366342;KATARINA MICHELLE CASTOR PINHEIRO;PRATA;22;2504009;-7.218231;-35.8919
9374973;CENTRO DE DIAGNOSTICO;SANTO ANTONIO;39;2504009;-7.217718;-35.874674
9457208;DIAGNOSE CLINICAS DE ANALISES ESPECIALIZADAS LTDA;PRESIDENTE MEDICI;39;2504009;-7.2510877;-35.9112383
9298673;UBSF IX TORRES;ZONA RURAL;2;2501302;-7.543720307395525;-35.73271036148071
9345957;ULTRA DIAGNOSTICO POR IMAGEM;CENTRO;36;2503704;-6.884334057768152;-38.55402946472168
9296972;ADELINA FARIAS CONSULTORIO ODONTOLOGICO;ESTADOS;22;2507507;-7.119264;-34.856622393509
9333363;CLINICA AYODELE CORREIA FISIOTERAPIA;PEDRO GONDIM;36;2507507;-7.1185865;-34.8475579
9383093;PERSONALI ODONTOLOGIA ESPECIALIZADA;CENTRO;22;2501104;-6.9709998;-35.6970932
9528660;FARMACIA BASICA DO MUNICIPIO DE SERTAOZINHO;CENTRO;43;2515930;-6.7553048;-35.441185
9154485;FARMACIA BASICA DE SAO DOMINGOS;CENTRO;43;2513968;-6.8159249;-37.942602
9173765;LABORATORIO DE ANALISES CLINICAS DE S S DO UMBUZEIRO;CENTRO;80;2515203;-8.15320986353512;-37.00819730758667
9147020;CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE AMPARO PB;CENTRO;36;2500734;-7.568735402948554;-37.06420183181763
9260587;POLO DE ACADEMIA DE SAUDE I;ANTONIO BENTO DE MOR;74;2513406;-6.870273892339643;-36.91869735717773
9085378;USF BAIRRO DOS NOVAIS VI;ALTO DO MATEUS;2;2507507;-7.148363161988655;-34.906708002090454
9262601;MAIS SAUDE;CENTRO;22;2501906;-6.696861;-35.53499
9308601;CONSULTORIO ODONTOLOGICO DRA MARIA DO SOCORRO L LACERDA;MIRAMAR;22;2507507;-7.1187409;-34.8431349
9243380;ADLAB LABORATORIO;ALTO DO CAPANEMA;39;2516201;-6.761;-38.231
9168524;EMULTI ESTRATEGICA BOM SUCESSO;CENTRO;1;2502300;-6.4450467;-37.930023
9141855;ORAL CLIN CLINICA ODONTOLOGICA;VALENTINA DE FIGUEIR;36;2507507;-7.1994797151503525;-34.8535680770874
9124306;FAZENDA DA ESPERANCA NOSSA SENHORA DA GUIA;POVOADO RIACHO MAT;83;2500601;-7.4186418;-34.960261
9431012;UNIDADE BASICA DE SAUDE UBS IV;ZONA RURAL;2;2515971;-7.1445756;-35.238195
9561501;CLINEPA CENTRO HOSPITALAR;TORRE;5;2507507;-7.122367;-34.859279
9605037;CENTRALLAB;CENTRO;39;2500700;-6.729287243384587;-38.44888687133789
9712054;VIVER BEM CLINICA DE VACINACAO;CENTRO;22;2504009;-7.2208;-35.8791
9770917;APOIAR;BRASILIA;36;2510808;-6.848343;-37.3262344
9707093;CENTRO DE SAUDE TEREZA VASCONCELOS JORDAO;CENTRO;36;2504074;-7.728103223993918;-36.493948101997375
9657401;MOBILIZE FISIOTERAPIA ESPECIALIZADA;TORRE;36;2507507;-7.149736422139858;-34.972840547561646
9674225;LIFE CENTER ESPECIALIDADES MEDICAS;JAGUARIBE;36;2507507;-7.1294721;-34.8767013
9705872;GINECOPREV;CENTRO;36;2501500;-6.75;-35.633
9678484;ACADEMIA DA SAUDE VILA SANTA MARIA POLO 02;VILA SANTA MARIA;74;2509701;-7.905253826771767;-37.11825370788574
9699937;SERVICO DE ATENCAO DOMICILIAR SAD;NOVO;2;2502508;-7.483984544055222;-36.12980604171753
9066845;CLINICA VISAO;TORRE;36;2507507;-7.1230756;-34.8668813
9068643;CEDMEX CEAF 13 GRS POMBAL;CENTRO;43;2512101;-6.773570676001166;-37.79990281088975
9083480;MICROLAB;CENTRO;39;2502003;-6.187936723110802;-37.53599166870117
